Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
26.52297,92.11787,145.14,31.3,80.5,10595.3,18.0,41.1,Agricultural,Loam,9312.7,1,4,1
28.9954,77.36045,5.25,23.5,64.1,1494.7,2.84,209.6,Urban,Loam,5960.6,0,0,0
25.9151,80.6654,15.72,24.0,44.8,3716.2,7.36,46.3,Wetland,Alluvial,5310.2,1,1,0
25.17666,84.2983,60.54,27.3,45.4,5569.5,13.47,104.1,Agricultural,Sandy,4811.5,0,3,1
26.74309,88.03636,65.37,26.3,73.0,5332.8,12.83,70.2,Forest,Loam,1176.1,1,2,1
18.2704,81.63543,22.2,23.1,39.8,3723.3,6.61,152.8,Water Body,Clay,8481.6,0,7,0
29.00223,76.93469,37.7,32.3,49.4,3230.7,7.36,237.2,Agricultural,Silt,10541.8,1,0,0
21.53083,76.7177,229.71,43.2,100.0,5694.2,18.0,202.8,Forest,Silt,10488.5,0,4,1
18.49017,81.79349,36.93,27.8,53.3,4534.8,10.2,61.0,Forest,Loam,2078.1,1,5,1
10.79609,76.1738,269.32,37.8,100.0,7693.2,18.0,200.0,Water Body,Alluvial,6134.4,1,1,1
10.43035,76.40228,256.68,29.7,100.0,7219.0,18.0,72.7,Forest,Clay,3633.3,1,2,1
25.00133,83.88206,150.35,25.7,86.6,10005.5,18.0,110.5,Agricultural,Clay,10382.7,1,1,1
11.01233,76.20953,53.06,25.0,73.3,3202.8,9.02,38.6,Forest,Sandy,10763.6,1,1,1
15.70375,75.80597,4.68,26.1,67.2,462.8,1.18,739.4,Water Body,Alluvial,1064.4,1,3,0
20.67861,85.85471,73.69,30.6,88.9,7254.5,18.0,64.1,Urban,Clay,10549.7,0,2,1
27.38658,70.98434,3.15,27.4,20.0,166.3,0.98,242.4,Urban,Silt,6206.3,0,2,0
25.14443,73.10828,19.79,23.4,33.0,148.1,0.6,240.2,Forest,Loam,10004.0,0,2,0
26.57533,84.06458,207.01,26.0,79.1,9955.9,18.0,110.7,Urban,Alluvial,10191.6,1,5,1
16.75675,79.76218,43.14,30.5,57.7,3362.8,8.05,144.7,Agricultural,Alluvial,2130.2,1,7,1
22.7441,77.15743,2.9,30.7,56.1,1997.3,3.47,83.3,Forest,Clay,9885.6,0,2,0
17.92967,80.23861,12.61,31.0,41.4,3125.7,7.27,22.7,Forest,Loam,9438.5,0,2,0
17.57189,81.83519,58.88,30.4,60.8,4404.3,11.82,88.4,Forest,Alluvial,8923.1,1,0,1
20.02775,85.33542,134.37,26.3,82.6,8127.1,18.0,25.4,Urban,Alluvial,10616.0,0,2,1
28.30674,77.5406,11.34,26.4,42.9,2201.0,4.96,206.7,Urban,Clay,7210.1,1,0,0
24.86448,83.34294,27.29,21.5,58.1,4534.2,9.5,113.9,Agricultural,Alluvial,7640.4,1,0,1
9.78834,75.91621,191.02,29.0,100.0,4527.6,17.06,63.5,Urban,Alluvial,7608.2,1,4,1
28.57385,76.91681,29.97,27.8,52.2,2785.1,5.9,211.5,Water Body,Alluvial,8429.7,1,1,0
16.25777,79.63399,42.24,25.8,53.8,3127.3,7.01,26.1,Agricultural,Loam,8486.0,0,4,1
26.82841,71.0822,15.6,36.5,40.8,192.5,0.36,196.6,Agricultural,Loam,6868.6,1,1,0
18.28421,81.26236,92.62,21.0,72.1,4426.7,11.95,148.8,Water Body,Loam,6804.6,1,2,1
26.44125,71.77437,14.27,21.7,50.6,140.2,0.2,268.6,Urban,Silt,6332.4,1,1,0
21.37442,85.01426,46.7,35.4,36.6,5987.8,12.74,39.2,Agricultural,Alluvial,11403.4,0,3,1
18.02024,80.45749,28.88,24.7,67.0,3897.9,8.62,56.5,Urban,Alluvial,5818.3,0,7,1
16.85815,75.86918,102.82,21.4,100.0,840.7,5.15,668.2,Forest,Alluvial,10987.2,1,1,0
18.43112,80.74659,41.28,32.3,43.2,4321.3,9.4,22.1,Agricultural,Loam,6797.8,0,2,1
11.06319,76.48737,55.85,27.1,61.7,3051.7,9.19,157.7,Agricultural,Silt,6169.4,1,8,1
16.68345,77.00182,8.66,32.0,40.1,592.1,0.85,748.1,Agricultural,Loam,2413.8,1,8,0
14.63325,76.00072,41.28,30.7,75.4,612.0,2.77,502.4,Urban,Clay,10178.1,0,7,0
9.33098,75.97253,8.8,30.5,38.4,2639.9,5.59,46.6,Urban,Silt,1347.0,0,4,0
22.55259,74.97578,9.76,34.5,41.8,1961.0,4.36,278.9,Urban,Clay,11350.3,1,3,0
20.51462,84.53372,1.99,41.1,35.0,2725.4,6.15,73.2,Forest,Loam,5124.9,0,0,0
17.87089,80.52822,34.09,33.9,56.9,4047.5,10.8,129.3,Forest,Alluvial,1210.8,1,0,1
29.01003,77.32977,52.11,31.0,61.1,3253.9,8.48,226.1,Wetland,Alluvial,615.1,1,1,1
28.39734,70.6978,11.26,32.2,51.1,220.2,0.2,203.9,Forest,Alluvial,3929.0,0,6,0
28.21928,77.12502,282.73,29.7,100.0,8718.9,18.0,209.6,Urban,Loam,2617.8,1,4,1
16.80708,81.70385,60.74,20.2,45.4,4957.1,12.93,94.3,Agricultural,Alluvial,1923.4,0,5,1
27.32285,71.69566,17.26,26.6,58.9,220.0,0.32,248.0,Forest,Clay,5275.0,1,0,0
26.17541,82.18223,125.8,31.5,87.4,8177.2,18.0,99.7,Agricultural,Loam,6447.6,0,0,1
15.20874,76.32921,95.35,33.9,67.6,708.9,4.12,550.9,Urban,Alluvial,10246.9,1,2,0
20.83143,86.54576,200.9,36.5,99.4,8760.2,18.0,67.1,Agricultural,Sandy,5471.0,0,0,1
22.84482,74.35118,6.61,31.1,43.6,1841.6,3.66,154.7,Forest,Clay,4331.9,1,1,0
29.27931,77.18551,12.72,21.9,64.6,1413.5,2.15,190.1,Urban,Alluvial,1130.1,0,0,0
9.46267,76.08764,14.29,28.8,55.6,2209.6,4.56,134.8,Agricultural,Clay,5894.3,1,5,0
15.37182,74.98402,47.35,33.1,60.2,708.7,3.9,740.4,Water Body,Alluvial,1034.9,0,2,0
22.14031,75.33502,78.69,22.4,76.0,2562.9,8.54,55.4,Urban,Loam,9785.7,1,4,1
16.87043,76.78903,17.1,19.5,26.9,362.1,1.33,462.7,Wetland,Loam,1384.3,0,1,0
26.73385,90.6311,191.58,22.7,100.0,12821.3,18.0,147.1,Agricultural,Clay,956.0,0,2,1
28.26666,77.58596,11.68,26.3,55.7,3082.2,5.5,208.4,Wetland,Clay,9804.3,1,0,0
9.43083,76.65367,12.05,31.1,20.0,2606.2,6.18,117.7,Urban,Clay,2269.0,1,3,0
17.37375,81.76957,128.61,26.0,74.0,6632.4,15.41,134.1,Agricultural,Clay,8369.7,1,0,1
9.38842,76.6933,249.79,30.1,100.0,6860.0,18.0,59.1,Agricultural,Alluvial,11200.1,0,1,1
10.50316,76.0946,178.63,34.7,94.6,6083.8,18.0,189.3,Agricultural,Alluvial,3341.5,0,2,1
19.88957,85.39112,49.47,27.3,27.4,3638.2,9.61,39.8,Forest,Alluvial,1151.6,1,1,1
20.40731,85.26445,35.08,25.3,63.0,5151.6,11.69,34.1,Urban,Loam,6334.8,0,0,1
22.71991,78.22677,82.4,27.7,69.0,3035.8,9.49,140.1,Agricultural,Loam,9554.5,0,3,1
19.20058,76.69349,41.74,30.8,57.2,567.9,3.61,780.1,Agricultural,Alluvial,750.9,1,3,0
11.34757,76.85475,112.1,31.8,90.4,4166.6,12.85,93.7,Agricultural,Clay,1250.0,0,1,1
9.9429,76.72037,44.91,25.4,62.2,2537.7,7.85,199.9,Forest,Alluvial,10279.2,0,6,1
21.06465,85.13734,188.63,29.8,85.0,8928.0,18.0,63.0,Agricultural,Clay,7614.0,1,3,1
18.87156,76.44078,27.69,35.2,56.3,575.7,2.25,461.3,Agricultural,Clay,843.6,1,1,0
22.55246,77.13784,46.29,26.6,81.6,2276.9,6.16,132.9,Wetland,Clay,2780.7,1,1,0
25.07122,84.81581,19.05,23.9,39.7,5011.1,10.14,98.7,Agricultural,Loam,6123.1,1,6,1
26.10236,85.4055,124.42,28.6,85.4,7586.3,18.0,89.0,Urban,Clay,9572.0,0,3,1
17.75143,80.692,23.15,23.6,50.8,3461.2,9.1,86.0,Water Body,Sandy,10846.8,1,1,1
17.95844,76.72231,123.79,30.1,72.8,1138.2,7.07,506.4,Agricultural,Alluvial,11952.7,1,2,1
10.59829,76.43162,192.25,32.2,97.1,6214.7,18.0,81.6,Forest,Alluvial,11237.4,1,1,1
27.68657,90.21766,74.15,33.8,57.0,7179.6,16.0,99.4,Forest,Clay,1978.7,1,4,1
27.13264,73.00395,16.39,29.8,29.2,196.7,1.13,249.9,Forest,Alluvial,5837.0,1,1,0
26.72672,80.87628,138.73,27.6,91.4,7867.8,18.0,78.6,Agricultural,Loam,6313.1,1,1,1
17.82135,80.34828,102.2,32.3,66.0,5921.5,14.58,47.5,Water Body,Alluvial,1189.2,1,3,1
29.247,77.15081,28.73,27.7,47.1,2290.4,5.24,200.9,Agricultural,Alluvial,5403.4,1,2,0
18.37816,81.50471,15.88,25.1,41.5,1410.3,4.55,139.1,Agricultural,Alluvial,11204.2,1,1,0
26.37512,91.51573,56.84,32.9,63.2,9092.8,18.0,75.3,Agricultural,Alluvial,1994.0,0,0,1
22.09185,77.41809,46.29,32.3,52.5,2489.4,6.25,128.6,Urban,Loam,2273.3,1,4,0
26.15327,94.31614,47.11,38.5,66.2,4585.0,9.88,127.3,Water Body,Alluvial,9621.2,0,4,1
22.52915,76.16759,42.64,29.9,53.8,1496.3,3.8,129.7,Forest,Loam,8101.9,1,0,0
27.22414,93.77714,132.17,26.6,73.1,9604.8,18.0,127.4,Urban,Silt,4251.4,1,5,1
25.736,70.99171,2.5,33.5,70.3,227.8,1.17,298.1,Water Body,Alluvial,6840.8,0,1,0
17.7428,74.95171,45.02,24.6,34.5,753.2,3.76,695.9,Agricultural,Loam,9779.3,1,2,0
26.01526,70.64419,24.92,19.4,38.6,172.0,0.24,256.3,Agricultural,Sandy,753.4,0,0,0
27.52095,73.42932,0.04,30.6,20.0,63.3,0.53,216.5,Wetland,Clay,2013.0,0,0,0
25.13299,72.15467,5.32,28.8,34.2,139.3,0.87,252.1,Agricultural,Clay,4448.5,1,8,0
10.12485,76.11067,53.68,23.2,48.4,3181.8,9.06,130.8,Forest,Clay,10137.9,0,1,1
21.3645,84.8286,16.2,35.1,45.5,3185.5,6.56,29.9,Agricultural,Sandy,528.3,1,3,0
27.21624,90.22424,9.02,25.9,45.5,4789.5,9.69,90.8,Wetland,Loam,446.7,0,0,1
27.07663,94.13074,264.86,33.3,100.0,16742.4,18.0,128.5,Wetland,Sandy,10812.2,0,1,1
24.93256,86.98159,78.78,28.2,54.0,7723.5,18.0,54.4,Agricultural,Alluvial,5049.3,0,6,1
18.2941,80.33542,21.96,27.0,42.0,3431.2,7.96,121.9,Wetland,Alluvial,1491.9,0,3,0
26.07828,84.97806,56.27,39.2,55.2,6093.7,13.41,104.6,Urban,Alluvial,9858.8,0,2,1
17.63089,81.03126,265.03,20.6,100.0,9268.4,18.0,59.8,Wetland,Alluvial,3229.1,1,1,1
18.03841,74.84378,15.63,34.2,69.7,527.3,1.34,782.2,Urban,Loam,4585.6,0,2,0
18.19831,81.64814,117.46,30.4,95.9,5052.5,13.47,157.1,Urban,Alluvial,5070.7,1,3,1
23.00981,78.28676,5.32,31.7,64.7,1873.7,3.85,233.8,Urban,Loam,4404.4,1,4,0
17.47718,79.75884,75.39,28.5,65.4,4407.5,11.67,99.1,Agricultural,Clay,2582.0,1,2,1
29.39626,77.69593,9.58,24.4,53.6,2733.9,5.22,227.1,Wetland,Alluvial,2302.1,0,7,0
27.16764,94.53054,92.17,25.1,81.3,9366.2,18.0,116.2,Water Body,Sandy,11622.4,1,1,1
26.12281,72.2668,12.93,25.9,42.6,151.4,0.56,301.0,Urban,Alluvial,5635.3,1,4,0
20.70174,85.88585,52.08,27.6,66.6,6420.1,14.15,81.8,Water Body,Loam,2203.3,0,0,1
9.50669,76.03593,5.81,33.1,60.1,1948.4,4.56,11.6,Agricultural,Alluvial,2166.1,1,1,0
10.84284,76.48886,67.95,25.3,66.4,3242.0,7.51,28.9,Agricultural,Alluvial,9211.8,1,5,1
23.18769,77.44602,10.18,20.8,22.9,1673.8,3.8,143.0,Agricultural,Silt,7866.0,0,1,0
25.07946,81.1519,11.31,36.3,38.6,3887.7,8.89,93.3,Wetland,Loam,10683.3,0,0,0
27.04202,92.40439,67.03,28.4,71.8,7435.1,17.98,59.0,Forest,Loam,9224.6,1,7,1
22.55723,74.46249,35.64,25.5,47.8,3307.6,5.41,121.3,Urban,Alluvial,740.4,0,2,0
22.29015,74.46927,13.88,24.5,33.0,2071.5,5.89,166.2,Forest,Silt,7495.4,0,5,0
26.56468,87.67555,64.86,26.2,60.4,5133.6,11.65,42.6,Forest,Alluvial,6847.0,1,4,1
27.37236,73.16695,3.81,29.1,40.4,192.2,0.51,186.1,Agricultural,Loam,1596.6,1,6,0
29.37245,76.89056,2.05,26.2,37.8,2270.9,6.06,238.5,Urban,Clay,4112.6,0,3,0
25.77012,81.28644,202.37,25.3,94.8,11888.3,18.0,92.3,Urban,Clay,6568.4,0,0,1
17.87696,75.65367,31.96,26.1,57.3,609.2,1.67,493.3,Wetland,Silt,8336.2,1,1,0
25.57032,88.27547,4.39,25.3,41.6,3447.5,8.03,109.4,Water Body,Alluvial,8914.4,0,1,0
20.94504,85.86866,21.8,33.2,39.9,4794.8,10.34,30.0,Urban,Alluvial,6103.6,1,3,1
9.29292,76.13065,30.26,32.5,53.2,1097.0,2.69,184.7,Urban,Sandy,2449.4,1,1,0
29.34921,77.44332,238.29,32.5,100.0,7078.0,18.0,190.5,Agricultural,Clay,2467.6,1,9,1
28.65029,77.50565,174.25,34.5,92.5,6516.4,18.0,201.9,Urban,Alluvial,1477.5,1,2,1
15.55586,76.48195,39.27,33.6,62.2,669.4,3.51,681.5,Agricultural,Sandy,7810.0,1,5,0
25.03101,82.42082,111.87,31.7,81.1,8234.5,18.0,102.7,Water Body,Clay,4473.1,1,4,1
23.10667,74.25316,256.07,36.6,100.0,6566.1,18.0,142.0,Forest,Alluvial,6279.4,1,5,1
25.91573,81.87095,60.12,25.5,43.4,5028.4,11.82,53.2,Urban,Alluvial,6451.3,1,3,1
15.26587,75.07376,2.63,28.5,37.4,364.2,1.14,640.4,Agricultural,Clay,10561.3,1,2,0
25.3554,81.96691,22.97,24.3,57.5,4986.7,11.0,67.1,Agricultural,Loam,10347.5,1,2,1
18.32319,82.07307,63.16,32.2,58.0,3069.2,8.17,116.1,Wetland,Loam,5790.0,0,0,1
21.90256,74.92519,45.02,30.8,47.3,2291.7,5.67,282.7,Forest,Clay,8799.1,1,2,0
17.19932,79.60013,212.78,21.2,93.3,8101.3,18.0,128.9,Agricultural,Silt,9110.0,1,5,1
21.76474,75.29954,10.43,20.6,40.5,1846.2,2.77,280.1,Urban,Loam,4702.3,1,3,0
22.91475,76.50003,7.29,20.2,31.5,1275.5,2.93,241.2,Agricultural,Alluvial,838.7,0,4,0
20.86055,85.43321,66.85,24.0,57.9,5340.9,14.07,68.9,Wetland,Silt,5272.2,1,2,1
20.84181,86.51791,22.23,31.1,60.6,4590.7,9.75,41.5,Forest,Clay,5208.8,1,5,1
18.95355,77.06188,0.77,27.0,30.1,393.4,0.61,719.8,Water Body,Alluvial,11721.6,1,7,0
16.39813,75.67086,1.16,27.8,20.0,431.2,0.67,562.2,Urban,Sandy,1263.4,1,1,0
26.69905,89.90435,309.78,24.6,100.0,19432.1,18.0,71.1,Agricultural,Alluvial,9629.0,1,1,1
20.2213,85.65438,6.08,38.1,46.6,3520.8,8.6,47.1,Water Body,Loam,2650.1,0,0,0
18.27427,76.23224,26.35,25.9,30.6,423.2,1.9,660.3,Water Body,Alluvial,8041.5,1,2,0
16.30998,81.01664,101.8,24.2,72.6,5757.0,15.15,120.6,Urban,Alluvial,4218.7,1,2,1
23.17872,73.73332,80.8,40.2,60.7,3289.1,9.92,183.8,Urban,Loam,4755.0,0,1,1
23.08594,76.31679,118.74,28.5,57.7,4374.6,13.64,307.9,Wetland,Sandy,2560.7,1,5,1
20.37481,85.00068,39.16,41.0,55.2,3549.8,7.3,29.9,Urban,Alluvial,10923.3,0,0,1
28.00198,72.8556,3.64,29.3,30.1,154.7,0.21,289.9,Urban,Alluvial,10501.1,1,3,0
26.52366,94.74867,173.73,36.1,90.9,12503.4,18.0,92.3,Wetland,Silt,4418.4,0,1,1
21.86662,74.90114,67.96,30.8,40.4,3296.7,9.25,72.5,Agricultural,Alluvial,10243.0,0,5,1
18.29739,80.80444,49.78,27.7,69.1,4087.5,8.83,47.2,Water Body,Alluvial,880.3,0,1,1
22.22874,76.98875,60.75,33.7,50.5,3378.4,8.96,241.8,Agricultural,Alluvial,7762.0,0,7,1
27.37744,70.89024,12.65,32.3,31.3,147.6,1.37,243.1,Urban,Silt,460.3,0,2,0
29.49618,77.17082,31.98,25.1,57.3,3494.6,7.96,237.4,Agricultural,Alluvial,6463.5,0,1,0
19.96265,86.81908,113.01,28.2,59.6,6579.7,17.42,67.1,Agricultural,Alluvial,2904.5,0,4,1
23.01255,76.84945,42.53,24.9,59.3,1846.4,7.14,121.8,Agricultural,Loam,7780.1,1,2,0
17.52123,76.34445,2.35,33.4,41.5,468.4,0.2,535.6,Urban,Clay,5976.0,0,3,0
29.20231,77.47339,11.26,34.5,57.0,2590.1,5.08,225.3,Urban,Alluvial,1308.6,1,0,0
27.19302,74.44937,4.39,31.4,34.6,173.5,0.2,291.5,Urban,Loam,9481.6,1,7,0
26.13162,93.44285,62.83,30.9,63.7,7731.9,18.0,87.3,Agricultural,Clay,9530.7,0,3,1
26.81208,72.84373,20.49,28.5,48.3,189.2,1.1,257.5,Agricultural,Loam,10391.9,1,0,0
22.96689,76.8355,117.94,31.7,90.2,4237.6,12.4,220.6,Water Body,Sandy,3259.8,1,0,1
26.67694,94.42333,152.31,31.5,100.0,11878.7,18.0,139.2,Forest,Silt,6262.7,1,3,1
10.69331,76.86128,3.77,28.0,28.7,1660.8,2.92,35.3,Water Body,Alluvial,5234.8,1,1,0
16.67186,80.11243,15.85,31.4,41.2,3240.2,5.43,95.8,Urban,Loam,4859.6,0,1,0
28.01467,71.46093,21.58,26.3,45.7,165.6,1.9,280.2,Water Body,Clay,4566.9,1,4,0
28.17006,70.76879,2.04,27.9,37.5,209.1,0.4,207.5,Water Body,Clay,2229.9,0,2,0
26.28839,85.16225,45.07,38.8,69.2,5524.5,13.07,34.3,Forest,Alluvial,7190.3,0,1,1
25.90359,83.14918,83.1,23.4,63.2,7725.0,18.0,53.2,Water Body,Clay,3641.5,1,1,1
25.25694,85.5334,65.99,30.0,62.9,6522.3,15.77,105.7,Agricultural,Loam,4134.5,0,1,1
27.74541,92.74516,164.18,26.8,100.0,12625.5,18.0,64.0,Urban,Silt,7126.6,1,0,1
19.20069,75.72221,35.16,38.0,51.5,479.1,3.43,656.0,Urban,Clay,1815.1,0,1,0
17.96719,81.1417,45.16,30.9,37.4,4391.4,11.53,152.2,Agricultural,Silt,11668.9,1,0,1
22.44631,77.44168,188.75,34.0,95.6,6281.7,18.0,145.1,Urban,Loam,6937.0,1,1,1
27.06866,87.55616,122.09,33.3,78.5,7333.5,18.0,65.2,Agricultural,Alluvial,7208.3,1,2,1
28.22031,71.31608,14.77,34.9,49.1,160.3,0.4,324.0,Urban,Silt,1546.1,1,0,0
10.61247,76.42186,41.91,32.0,47.2,2124.6,4.26,42.5,Forest,Alluvial,4782.6,1,4,0
25.17872,85.17812,206.77,21.8,100.0,11870.8,18.0,101.0,Agricultural,Loam,2247.2,0,7,1
11.01514,76.7038,182.73,25.5,98.9,6627.0,18.0,20.6,Agricultural,Loam,8684.9,0,3,1
26.57068,70.9002,2.31,31.1,44.2,173.3,0.2,239.9,Urban,Clay,7656.2,1,0,0
25.47503,86.33437,33.91,23.9,57.1,4445.4,10.74,101.6,Urban,Sandy,5300.8,1,5,1
21.32949,85.80368,7.46,30.5,51.5,4016.7,7.56,27.2,Forest,Loam,10749.2,0,7,0
19.76025,77.42611,4.28,34.4,40.0,215.3,0.2,590.0,Forest,Loam,11636.9,1,7,0
29.32427,77.15093,182.25,35.4,100.0,6144.5,18.0,230.5,Agricultural,Silt,8204.7,1,3,1
28.72582,76.89339,184.2,26.3,95.5,6042.3,17.89,227.3,Agricultural,Alluvial,4868.0,1,4,1
26.60783,74.13589,15.66,39.8,73.0,143.4,3.37,286.0,Agricultural,Loam,4897.1,0,0,0
23.16461,75.27412,88.21,22.4,67.7,3130.0,8.53,129.5,Urban,Sandy,5390.9,0,1,1
20.06397,85.93608,13.54,23.3,46.5,2420.3,5.34,38.0,Wetland,Loam,9161.3,1,3,0
20.79771,84.53015,2.48,18.3,37.1,3022.8,5.27,39.2,Agricultural,Clay,2398.8,1,0,0
23.07775,78.0698,4.82,24.8,31.5,1954.5,4.22,308.1,Urban,Alluvial,5899.9,0,2,0
22.13551,75.22689,25.43,23.7,34.9,1937.4,5.55,237.2,Urban,Clay,3627.6,1,2,0
18.45764,80.16621,68.16,18.5,52.6,4325.2,11.79,142.1,Agricultural,Clay,3600.1,0,0,1
26.73127,73.14528,23.75,31.9,40.6,115.3,0.8,212.9,Agricultural,Clay,11187.8,0,6,0
9.59102,76.78401,311.76,23.1,100.0,7660.0,18.0,53.9,Forest,Loam,8685.8,0,7,1
25.27146,70.76694,22.76,24.1,59.4,197.3,0.2,297.6,Urban,Clay,7692.8,0,2,0
22.78166,77.77536,187.52,34.2,96.3,4795.2,14.86,165.5,Forest,Alluvial,2845.5,0,1,1
16.8947,76.65946,14.73,31.2,48.7,333.9,1.29,791.9,Water Body,Clay,9198.7,1,0,0
20.284,86.51407,8.27,33.7,20.0,2885.2,4.26,56.9,Water Body,Silt,6204.7,1,3,0
16.37989,79.98196,15.54,30.3,34.2,2676.6,6.01,122.5,Forest,Loam,5006.0,1,0,0
9.20112,76.54163,233.8,33.2,100.0,6393.2,18.0,182.7,Wetland,Sandy,8278.2,0,0,1
22.99712,75.07701,8.39,33.3,26.6,1627.0,2.91,301.5,Agricultural,Loam,1797.7,1,0,0
25.46435,85.57953,194.49,33.2,100.0,11951.7,18.0,77.1,Urban,Silt,7974.5,0,6,1
29.22761,77.3982,30.98,21.6,51.6,3124.3,7.79,204.4,Wetland,Clay,10500.9,1,5,0
15.79279,75.53524,42.35,38.8,41.3,636.6,3.04,648.4,Forest,Loam,11856.1,1,4,0
26.20867,85.92629,173.21,33.5,100.0,10029.3,18.0,84.4,Agricultural,Loam,8059.0,1,1,1
17.79129,77.1385,25.47,23.1,76.6,284.9,0.25,761.9,Forest,Loam,6371.2,1,2,0
21.08084,85.80911,13.2,28.1,38.5,4070.1,8.78,28.9,Agricultural,Clay,5838.2,0,4,1
17.66878,79.84921,27.91,24.3,48.3,2761.5,7.62,135.9,Forest,Clay,966.9,1,3,0
25.96357,93.35876,61.67,25.5,60.2,9116.6,18.0,70.3,Wetland,Sandy,3411.9,1,2,1
27.13139,87.19289,69.13,26.2,65.7,6223.9,14.33,58.1,Forest,Alluvial,10539.9,1,2,1
20.09913,86.56495,118.11,28.3,83.0,7796.5,18.0,62.5,Wetland,Loam,11440.3,1,5,1
29.3227,77.45307,43.98,29.2,44.9,2421.3,6.77,200.5,Wetland,Alluvial,7560.6,0,6,0
17.67841,80.6573,5.6,30.5,33.5,2209.8,4.11,87.8,Forest,Alluvial,3128.7,1,4,0
27.64158,94.52171,0.52,24.2,49.0,4560.9,9.54,129.2,Agricultural,Clay,6626.1,1,3,0
9.50355,76.8732,77.44,29.5,58.8,3180.0,10.68,107.5,Water Body,Loam,848.0,1,9,1
27.24402,94.33692,43.23,21.3,53.0,4973.7,11.52,53.7,Urban,Alluvial,3827.9,1,2,1
22.46973,73.85659,9.56,24.6,31.5,2249.5,4.78,228.8,Agricultural,Alluvial,2358.1,0,1,0
24.92633,86.1866,1.0,31.9,51.8,3277.2,6.4,48.2,Agricultural,Alluvial,11217.0,1,7,0
28.51064,77.62695,55.32,35.1,67.9,3403.4,8.26,202.5,Agricultural,Silt,826.3,0,1,1
28.56246,77.68421,20.1,33.5,50.2,1377.8,3.64,233.8,Forest,Alluvial,2276.1,1,0,0
27.71804,94.91008,190.06,27.8,83.8,14248.3,18.0,48.9,Urban,Clay,10265.4,1,2,1
25.30391,81.13628,50.58,22.0,69.6,5465.1,11.85,68.9,Agricultural,Clay,9282.5,1,0,1
25.36114,80.63132,23.84,29.6,57.3,4580.9,9.94,110.1,Urban,Alluvial,1626.1,0,1,1
18.07872,75.99795,9.34,30.7,30.1,470.3,1.11,797.9,Agricultural,Alluvial,2042.9,1,2,0
28.61993,76.87837,37.57,23.8,41.7,3039.6,8.23,229.2,Urban,Clay,11340.9,1,0,0
26.0641,94.64565,39.35,21.8,37.3,7417.2,14.98,109.2,Urban,Alluvial,1388.7,0,0,1
26.35035,81.79964,6.02,31.9,31.6,4372.8,10.97,33.2,Water Body,Silt,5257.7,0,4,1
20.27269,85.68328,108.03,24.1,60.9,5741.8,16.42,22.0,Urban,Alluvial,8798.9,1,1,1
17.7798,81.64554,142.04,30.5,100.0,5832.8,15.31,27.8,Wetland,Silt,7655.4,1,1,1
29.18201,77.18226,16.67,31.9,38.3,3582.4,9.29,230.8,Agricultural,Alluvial,4454.9,1,1,0
28.92415,77.74281,40.51,26.3,60.4,3068.7,8.44,202.3,Wetland,Alluvial,8379.9,1,4,1
25.49255,83.20413,95.54,23.2,74.7,7173.4,17.38,59.2,Agricultural,Clay,7139.3,1,1,1
10.19224,76.89015,66.63,29.9,57.6,4014.3,9.3,10.5,Urban,Clay,4493.6,1,0,1
10.51276,76.82406,61.6,28.6,41.5,4345.9,11.78,92.1,Urban,Sandy,8560.6,0,1,1
26.33124,72.72545,3.48,37.1,29.7,180.9,0.2,174.1,Agricultural,Silt,11108.0,0,2,0
17.8234,81.74704,32.85,26.1,39.7,2867.8,6.46,82.3,Agricultural,Silt,4174.5,0,2,0
18.40302,81.20587,64.35,32.0,61.7,4945.9,10.59,67.6,Water Body,Sandy,9670.3,1,2,1
22.27482,75.34551,97.55,26.4,92.7,3022.3,9.48,312.1,Wetland,Sandy,10625.3,0,1,1
17.82411,77.02939,7.73,21.0,51.3,384.7,1.62,644.7,Agricultural,Silt,11910.5,1,1,0
18.72596,76.43355,4.32,27.9,49.6,463.3,1.32,671.8,Agricultural,Clay,848.5,0,1,0
19.85419,84.89356,324.85,28.3,100.0,14118.8,18.0,79.5,Forest,Clay,3170.6,1,4,1
22.08071,74.10462,5.16,26.9,61.8,1761.2,3.47,242.6,Forest,Silt,8353.3,1,5,0
21.56139,77.66681,97.3,23.7,78.6,3421.1,11.37,91.2,Forest,Silt,3419.5,0,9,1
14.70905,75.60946,78.29,28.9,70.2,766.7,5.27,670.7,Forest,Loam,6748.9,1,3,0
21.46443,86.41663,262.96,29.0,100.0,10352.1,18.0,39.0,Urban,Loam,5257.6,1,3,1
22.56169,76.7635,177.74,27.0,96.8,4513.2,16.44,94.3,Urban,Sandy,1271.6,0,6,1
15.54256,77.01224,95.63,27.3,79.4,700.4,4.46,777.9,Urban,Alluvial,7836.6,1,6,0
20.52402,86.14136,33.34,35.1,51.8,3697.4,6.96,27.8,Wetland,Alluvial,7569.6,0,2,0
27.24008,93.40575,79.75,31.2,69.1,9141.2,18.0,40.5,Agricultural,Alluvial,5360.4,0,0,1
16.70242,75.982,15.98,31.3,29.9,441.9,1.66,781.4,Agricultural,Clay,11852.2,1,3,0
26.61957,82.25897,105.09,24.5,90.7,8156.7,18.0,59.5,Forest,Alluvial,10896.6,1,2,1
