site_id,latitude,longitude,state,district,eco_region,elevation_m,slope_deg,aspect_deg,curvature,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,mean_temperature_c,dist_to_river_km,river_density_km_sqkm,dist_to_road_km,road_density_km_sqkm,ndvi,lulc,pop_density_per_sqkm,housing_quality_score,infrastructure_access,flood_label,landslide_label,wildfire_label,spatial_block_id
IND_S014486,24.74325,85.104,Bihar,Katihar,Indo_Gangetic_Plain,80.7,0.31,90.3,-0.584,1091.1,943.2,150.5,33.1,2.59,1.34,5.29,1.52,0.444,Agricultural,71.1,0.35,0.54,0,0,1,24_85
IND_S014487,30.28366,74.74752,Uttarakhand,Rudraprayag,Western_Himalayas,2712.7,35.26,118.5,0.942,1560.1,1337.4,281.3,17.4,1.26,0.51,4.15,1.84,0.569,Barren_Rocky,180.2,0.51,0.18,0,1,0,30_74
IND_S014488,14.73859,81.48022,Tamil Nadu,Nilgiris,Deccan_Plateau,435.5,3.4,55.5,-0.141,1077.5,843.1,148.6,31.2,0.58,0.42,4.64,1.5,0.292,Barren_Sandy,579.5,0.32,0.4,0,0,0,14_81
IND_S014489,27.31232,95.4883,Assam,Morigaon,Eastern_Himalayas_NE,829.9,27.75,327.0,0.656,3199.0,2356.5,245.4,26.2,6.16,1.64,1.31,1.28,0.183,Agricultural,11.7,0.38,0.49,0,0,0,27_95
IND_S014490,26.05788,78.01875,West Bengal,Murshidabad,Indo_Gangetic_Plain,5.0,5.12,268.9,0.102,1091.0,879.8,183.8,30.4,6.26,2.57,4.86,1.87,0.55,Agricultural,59.5,0.25,0.43,0,0,0,26_78
IND_S014491,16.41424,80.81096,Tamil Nadu,Nilgiris,Deccan_Plateau,438.2,3.0,101.3,-0.374,683.0,529.6,56.9,33.4,4.92,0.44,0.69,0.96,0.313,Agricultural,161.0,0.4,0.44,0,0,0,16_80
IND_S014492,22.53107,80.12496,Odisha,Mayurbhanj,Central_Plateau,249.1,5.78,339.0,0.017,865.9,690.8,78.8,29.0,1.45,1.09,2.66,3.21,0.864,Dense_Forest,268.2,0.37,0.19,0,0,0,22_80
IND_S014493,25.53646,89.94275,Assam,Morigaon,Eastern_Himalayas_NE,420.7,11.96,134.6,0.714,2919.6,2067.4,196.7,31.1,0.75,1.53,9.59,1.3,0.184,Settlement,2113.8,0.32,0.47,0,0,0,25_89
IND_S014494,34.28296,79.4047,Himachal Pradesh,Kullu,Western_Himalayas,2378.4,54.25,114.2,-3.088,1710.3,1367.8,260.8,22.3,1.77,0.78,0.86,2.1,0.526,Open_Forest,1255.5,0.31,0.49,0,1,0,34_79
IND_S014495,22.75541,85.53697,Chhattisgarh,Bastar,Central_Plateau,559.5,2.3,27.5,-0.106,1158.4,933.9,156.5,28.0,5.81,1.01,7.27,1.84,0.768,Dense_Forest,2500.0,0.29,0.4,0,0,0,22_85
IND_S014496,26.69754,78.55375,Bihar,Katihar,Indo_Gangetic_Plain,135.4,14.47,146.8,-0.156,1258.7,1054.5,172.3,33.3,0.72,1.49,0.67,1.49,0.442,Wetland,696.9,0.44,0.58,0,0,0,26_78
IND_S014497,23.10371,84.80119,Madhya Pradesh,Balaghat,Central_Plateau,514.9,0.59,78.2,0.509,1315.0,1103.2,150.5,29.7,9.03,0.37,0.15,1.85,0.92,Settlement,1508.6,0.62,0.61,0,0,0,23_84
IND_S014498,26.19541,82.25767,Bihar,Katihar,Indo_Gangetic_Plain,28.0,8.49,271.2,-0.031,1071.5,772.6,163.0,32.9,1.96,2.05,4.33,2.31,0.469,Agricultural,302.9,0.36,0.59,0,0,0,26_82
IND_S014499,25.80312,83.72998,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,5.0,3.25,103.7,-0.375,940.0,822.2,161.4,26.7,0.58,1.57,10.09,0.14,0.15,Wetland,194.6,0.25,0.42,1,0,0,25_83
IND_S014500,25.55189,86.34592,Bihar,Supaul,Indo_Gangetic_Plain,5.0,0.69,324.4,0.226,1227.9,901.8,177.4,33.1,1.2,1.42,6.16,0.2,0.624,Settlement,3702.4,0.46,0.71,0,0,0,25_86
IND_S014501,20.67882,85.88733,Madhya Pradesh,Balaghat,Central_Plateau,453.5,1.63,326.5,-0.579,477.9,359.8,48.9,28.7,8.29,0.0,0.84,0.97,0.839,Plantation,737.1,0.52,0.12,0,0,0,20_85
IND_S014502,25.18932,70.27863,Gujarat,Kutch,Arid_West,198.1,0.81,299.8,0.329,326.9,232.6,34.6,27.8,4.93,0.62,0.87,0.63,0.432,Scrubland,168.6,0.17,0.46,0,0,0,25_70
IND_S014503,32.29377,78.02478,Uttarakhand,Chamoli,Western_Himalayas,2132.7,31.06,55.3,-0.203,1612.5,1402.6,116.5,22.5,0.2,0.0,3.07,0.52,0.615,Dense_Forest,203.9,0.34,0.11,0,0,1,32_78
IND_S014504,16.28199,74.09886,Kerala,Wayanad,Western_Ghats,607.4,25.07,246.4,0.481,2041.3,1452.7,245.4,27.0,1.65,1.39,4.23,0.79,0.734,Dense_Forest,65.3,0.56,0.55,0,0,0,16_74
IND_S014505,31.70575,74.91878,Uttarakhand,Chamoli,Western_Himalayas,3145.6,25.52,17.3,0.938,1496.1,1257.5,237.9,18.8,11.58,1.12,4.76,1.83,0.57,Open_Forest,399.7,0.51,0.12,0,0,0,31_74
IND_S014506,25.08869,78.92001,West Bengal,Murshidabad,Indo_Gangetic_Plain,5.0,3.51,222.7,0.035,972.7,761.2,67.9,35.2,4.07,2.51,0.24,0.34,0.703,Water_Body,101.6,0.38,0.44,0,0,0,25_78
IND_S014507,13.59013,77.98699,Telangana,Khammam,Deccan_Plateau,517.6,6.01,340.1,0.515,824.0,578.9,100.9,28.5,13.32,0.65,4.81,0.27,0.064,Agricultural,306.1,0.33,0.16,0,0,0,13_77
IND_S014508,26.74306,83.46503,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,55.5,2.06,77.7,-0.661,850.0,729.0,121.3,31.1,0.63,1.31,2.84,1.39,0.409,Agricultural,8.8,0.59,0.52,0,0,0,26_83
IND_S014509,25.8843,70.80573,Rajasthan,Jaisalmer,Arid_West,143.0,0.73,42.8,0.239,381.8,275.7,23.4,26.7,10.31,0.23,5.97,1.56,0.217,Barren_Sandy,213.7,0.5,0.24,0,0,0,25_70
IND_S014510,10.28563,74.64134,Kerala,Wayanad,Western_Ghats,549.8,12.99,259.3,-0.311,3413.7,2776.8,550.0,30.1,0.28,2.69,3.45,1.97,0.92,Dense_Forest,101.4,0.53,0.51,1,1,0,10_74
IND_S014511,27.15672,74.27151,Gujarat,Kutch,Arid_West,173.3,3.29,279.2,0.06,611.6,495.4,62.2,31.7,8.8,0.36,1.35,0.99,0.213,Scrubland,5.0,0.17,0.35,0,0,0,27_74
IND_S014512,23.58723,85.981,Odisha,Koraput,Central_Plateau,278.6,0.85,107.8,-0.042,1326.0,1034.3,138.3,29.8,1.76,0.67,9.52,1.71,0.712,Water_Body,324.5,0.25,0.27,0,0,0,23_85
IND_S014513,32.93966,78.30945,Himachal Pradesh,Kullu,Western_Himalayas,2411.5,46.13,354.0,2.911,1068.5,818.6,143.0,18.0,10.7,0.69,5.9,1.16,0.583,Grassland,296.4,0.15,0.24,0,0,0,32_78
IND_S014514,25.38231,93.59975,Meghalaya,East Khasi Hills,Eastern_Himalayas_NE,868.3,17.18,63.9,0.625,650.3,560.1,69.2,27.0,0.48,2.0,1.61,1.48,0.293,Agricultural,203.0,0.37,0.32,0,0,0,25_93
IND_S014515,26.16985,82.95339,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,24.4,3.51,65.5,0.561,927.6,695.6,84.0,32.0,0.86,1.46,1.39,0.57,0.699,Wetland,15.4,0.43,0.15,1,0,0,26_82
IND_S014516,28.06578,91.71387,Assam,Dhemaji,Eastern_Himalayas_NE,1168.7,10.98,329.2,0.995,2501.0,2114.8,213.3,24.3,3.04,2.37,3.42,0.72,0.296,Scrubland,404.2,0.14,0.36,0,0,0,28_91
IND_S014517,24.89337,81.832,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,5.0,2.8,75.6,0.227,895.4,683.0,95.0,27.8,1.26,2.24,1.87,1.28,0.243,Water_Body,401.1,0.16,0.59,0,0,0,24_81
IND_S014518,25.05039,86.09998,West Bengal,Murshidabad,Indo_Gangetic_Plain,178.8,3.3,277.8,0.476,1299.5,1140.3,217.5,30.1,0.61,1.07,2.4,0.58,0.309,Agricultural,422.6,0.14,0.15,0,0,0,25_86
IND_S014519,27.42944,71.11649,Rajasthan,Barmer,Arid_West,101.9,0.1,263.8,-0.282,432.8,350.3,62.3,31.7,3.83,0.19,3.85,0.05,0.342,Barren_Sandy,86.3,0.35,0.22,0,0,0,27_71
IND_S014520,27.32243,85.78005,West Bengal,Murshidabad,Indo_Gangetic_Plain,5.0,1.23,39.5,0.643,1060.8,838.9,151.3,33.9,1.29,2.42,3.01,2.24,0.466,Water_Body,154.5,0.32,0.29,1,0,0,27_85
IND_S014521,22.75316,81.71419,Madhya Pradesh,Balaghat,Central_Plateau,370.0,3.26,270.0,0.011,1515.3,1149.0,241.9,29.9,8.27,0.97,0.1,1.28,0.845,Agricultural,18.2,0.57,0.44,0,0,0,22_81
IND_S014522,24.69909,70.08382,Rajasthan,Jaisalmer,Arid_West,116.0,1.98,88.3,-0.285,450.2,347.6,65.4,33.6,24.68,0.65,0.71,1.71,0.574,Agricultural,359.7,0.53,0.25,0,0,0,24_70
IND_S014523,17.05066,81.30122,Tamil Nadu,Nilgiris,Deccan_Plateau,439.5,7.1,167.1,0.303,1054.6,898.1,117.3,30.5,5.32,1.4,1.25,2.51,0.257,Agricultural,140.9,0.18,0.57,0,0,0,17_81
IND_S014524,26.05935,95.2045,Sikkim,North Sikkim,Eastern_Himalayas_NE,1157.7,7.68,224.7,0.175,3305.4,2519.8,537.1,23.6,2.78,0.99,3.73,0.05,0.381,Barren_Sandy,193.0,0.22,0.43,1,0,0,26_95
IND_S014525,26.38869,83.24878,Bihar,Supaul,Indo_Gangetic_Plain,195.2,0.11,283.4,0.249,1226.7,996.4,209.9,30.3,3.5,2.4,4.8,0.05,0.26,Settlement,920.4,0.35,0.65,0,0,0,26_83
IND_S014526,27.44597,82.7409,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,194.4,7.5,34.5,-0.53,1630.7,1294.8,199.0,27.5,1.85,1.35,1.11,1.4,0.532,Settlement,968.9,0.79,0.59,0,0,0,27_82
IND_S014527,26.27866,88.03111,Bihar,Supaul,Indo_Gangetic_Plain,93.3,10.31,7.2,-0.004,880.0,745.0,112.3,35.2,2.51,1.61,2.9,0.05,0.791,Agricultural,61.0,0.45,0.56,0,0,0,26_88
IND_S014528,25.94979,80.45863,Bihar,Katihar,Indo_Gangetic_Plain,51.8,3.04,9.6,-0.0,1226.8,877.6,139.1,34.3,2.47,1.35,0.79,1.64,0.627,Agricultural,246.0,0.49,0.35,0,0,0,25_80
IND_S014529,17.4683,79.50441,Tamil Nadu,Nilgiris,Deccan_Plateau,477.9,0.27,56.1,0.366,911.1,675.1,83.4,34.4,10.7,0.87,9.16,1.57,0.183,Barren_Sandy,5.3,0.28,0.53,0,0,0,17_79
IND_S014530,25.72151,86.30835,Bihar,Supaul,Indo_Gangetic_Plain,5.0,0.39,339.0,0.252,1357.8,993.3,211.0,30.0,7.15,1.36,3.83,0.34,0.79,Wetland,81.9,0.42,0.28,1,0,0,25_86
IND_S014531,13.74333,75.71157,Maharashtra,Raigad,Western_Ghats,1421.2,18.87,208.4,-1.32,2868.7,2380.5,199.6,23.9,4.59,0.6,0.18,0.98,0.811,Dense_Forest,580.5,0.21,0.21,0,0,0,13_75
IND_S014532,23.85461,72.62146,Rajasthan,Barmer,Arid_West,150.2,0.87,342.1,-0.571,443.6,344.3,55.7,32.2,3.13,0.84,0.98,0.76,0.02,Scrubland,1315.5,0.15,0.36,0,0,0,23_72
IND_S014533,29.76542,77.36359,Uttarakhand,Chamoli,Western_Himalayas,2940.6,30.13,227.5,0.196,1795.4,1342.3,137.9,14.8,6.35,0.43,0.25,0.58,0.619,Dense_Forest,405.5,0.17,0.11,0,1,0,29_77
IND_S014534,25.51532,88.47184,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,36.2,5.71,28.2,0.739,1278.0,992.5,181.5,37.7,4.69,2.37,0.37,0.7,0.798,Settlement,1173.9,0.76,0.45,0,0,0,25_88
IND_S014535,22.04096,83.12844,Madhya Pradesh,Balaghat,Central_Plateau,373.3,15.0,201.3,-0.417,1321.4,929.0,96.9,34.6,5.71,0.98,0.81,0.5,0.479,Dense_Forest,449.1,0.12,0.4,0,0,1,22_83
IND_S014536,28.45237,93.8122,Assam,Dhemaji,Eastern_Himalayas_NE,1739.7,21.49,349.5,-1.519,2348.7,1679.6,171.4,23.4,5.03,1.28,1.49,0.05,0.196,Agricultural,125.2,0.54,0.12,0,0,0,28_93
IND_S014537,15.47333,73.61639,Karnataka,Uttara Kannada,Western_Ghats,405.1,16.74,141.5,1.591,2334.2,1916.2,369.4,30.8,0.69,1.29,0.16,1.79,0.885,Dense_Forest,1339.9,0.17,0.33,1,1,0,15_73
IND_S014538,25.42286,95.42912,Assam,Dhemaji,Eastern_Himalayas_NE,80.0,13.0,173.0,-0.256,1914.0,1448.7,308.7,29.2,1.31,1.76,1.62,0.9,0.258,Barren_Sandy,268.8,0.32,0.18,0,0,0,25_95
IND_S014539,13.61533,77.1259,Telangana,Khammam,Deccan_Plateau,408.0,3.23,116.8,0.117,938.6,692.4,57.6,31.4,13.32,1.14,7.05,0.26,0.116,Scrubland,673.8,0.57,0.16,0,0,0,13_77
IND_S014540,25.27163,79.85138,Bihar,Katihar,Indo_Gangetic_Plain,166.4,0.63,282.4,0.285,812.5,669.5,61.3,29.2,0.39,1.81,0.79,1.12,0.416,Agricultural,22.0,0.25,0.33,0,0,0,25_79
IND_S014541,25.80589,85.99183,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,158.7,1.6,51.8,-0.187,1088.1,794.2,66.2,30.3,1.14,1.13,0.52,0.05,0.466,Settlement,8401.7,0.43,0.54,0,0,0,25_85
IND_S014542,15.12066,75.2667,Kerala,Idukki,Western_Ghats,80.0,19.21,358.5,-0.164,2319.1,1847.2,191.5,30.0,2.12,2.13,14.74,0.52,0.706,Agricultural,553.4,0.18,0.36,0,0,0,15_75
IND_S014543,27.9289,90.81721,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,722.1,38.96,76.5,-3.986,2538.4,2158.2,281.1,25.7,1.24,2.5,0.43,0.44,0.341,Barren_Sandy,871.3,0.25,0.52,0,1,0,27_90
IND_S014544,27.12398,95.71428,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,973.7,27.45,69.6,1.868,3368.8,2495.3,417.5,28.1,0.1,2.35,3.12,1.76,0.312,Barren_Sandy,303.9,0.14,0.16,0,0,0,27_95
IND_S014545,26.77811,84.19589,Bihar,Supaul,Indo_Gangetic_Plain,5.0,1.54,345.5,-0.688,1047.3,842.5,104.3,29.8,5.1,3.09,2.74,1.59,0.316,Agricultural,386.2,0.56,0.56,0,0,0,26_84
IND_S014546,27.30973,80.13828,Bihar,Supaul,Indo_Gangetic_Plain,111.3,1.13,321.9,-0.356,832.1,707.3,115.9,31.5,2.23,2.38,0.47,0.55,0.567,Wetland,45.3,0.46,0.2,0,0,0,27_80
IND_S014547,13.55744,74.97934,Kerala,Wayanad,Western_Ghats,80.0,29.84,270.8,-0.452,2548.1,1850.7,315.8,32.8,2.14,2.43,0.63,1.12,0.513,Dense_Forest,145.1,0.25,0.12,0,1,0,13_74
IND_S014548,9.05643,74.60501,Karnataka,Kodagu,Western_Ghats,644.9,49.02,275.5,0.664,2984.7,2277.5,500.9,33.3,1.19,2.77,0.73,2.17,0.92,Dense_Forest,613.5,0.14,0.44,0,1,1,9_74
IND_S014549,16.86821,76.84474,Kerala,Wayanad,Western_Ghats,445.6,20.23,239.6,0.275,4328.4,3794.8,550.0,25.6,2.94,1.91,0.07,2.32,0.805,Dense_Forest,331.8,0.58,0.12,0,1,0,16_76
IND_S014550,23.64657,81.47717,Odisha,Koraput,Central_Plateau,342.8,0.1,172.0,0.635,1830.4,1540.0,270.7,25.2,0.87,0.34,1.16,1.96,0.457,Agricultural,752.3,0.46,0.35,0,0,0,23_81
IND_S014551,27.47875,82.62968,West Bengal,Murshidabad,Indo_Gangetic_Plain,136.8,2.5,287.9,0.028,989.3,705.5,84.4,28.7,2.49,1.57,5.83,1.51,0.484,Agricultural,619.9,0.59,0.53,0,0,0,27_82
IND_S014552,31.94203,79.0418,Uttarakhand,Rudraprayag,Western_Himalayas,2675.7,22.17,163.9,2.407,1288.6,959.3,77.0,15.0,3.78,0.88,0.59,0.11,0.537,Dense_Forest,80.8,0.11,0.43,0,1,0,31_79
IND_S014553,19.18402,84.9156,Madhya Pradesh,Balaghat,Central_Plateau,430.0,0.1,74.8,0.579,1653.7,1335.3,248.4,29.9,17.87,0.36,0.24,2.31,0.83,Settlement,12766.1,0.51,0.51,0,0,0,19_84
IND_S014554,11.19561,77.74669,Telangana,Khammam,Deccan_Plateau,440.8,4.59,90.2,-0.929,1091.4,870.2,190.8,33.8,9.92,0.33,2.61,0.64,0.294,Scrubland,463.7,0.46,0.56,0,0,0,11_77
IND_S014555,25.19675,91.09593,Sikkim,North Sikkim,Eastern_Himalayas_NE,1256.3,2.57,277.6,1.196,1016.8,834.2,97.1,26.0,4.1,1.96,0.66,1.15,0.199,Barren_Sandy,45.2,0.45,0.54,0,0,0,25_91
IND_S014556,26.17859,87.56839,West Bengal,Murshidabad,Indo_Gangetic_Plain,41.7,0.12,17.2,0.145,981.6,740.8,93.6,32.9,1.6,1.31,1.53,0.82,0.479,Settlement,1793.8,0.62,0.69,0,0,0,26_87
IND_S014557,24.65976,84.65132,West Bengal,Murshidabad,Indo_Gangetic_Plain,85.3,2.69,149.8,0.257,1010.8,733.8,137.1,35.9,0.37,2.07,0.75,2.02,0.516,Agricultural,52.5,0.21,0.2,0,0,0,24_84
IND_S014558,10.58776,74.22433,Kerala,Wayanad,Western_Ghats,488.0,25.4,344.2,0.325,3073.9,2422.0,280.2,29.8,5.15,0.54,4.78,1.05,0.59,Dense_Forest,51.9,0.14,0.36,0,0,0,10_74
IND_S014559,23.78996,80.76465,Chhattisgarh,Bastar,Central_Plateau,431.8,0.11,345.5,0.341,1577.0,1385.4,242.8,29.5,3.04,0.56,1.58,0.45,0.725,Dense_Forest,128.4,0.21,0.47,1,0,0,23_80
IND_S014560,33.42704,75.07185,Uttarakhand,Rudraprayag,Western_Himalayas,1230.3,38.22,101.7,4.405,1534.0,1143.1,128.6,25.4,1.24,0.89,6.76,1.28,0.26,Grassland,272.5,0.11,0.27,0,0,0,33_75
IND_S014561,19.68164,82.60835,Odisha,Koraput,Central_Plateau,471.2,1.53,50.2,0.143,986.8,709.4,89.5,26.2,13.9,0.25,0.58,1.07,0.747,Settlement,4083.7,0.4,0.53,0,0,0,19_82
IND_S014562,33.66077,77.3089,Uttarakhand,Rudraprayag,Western_Himalayas,2300.7,29.03,265.3,3.736,1283.1,965.6,185.7,17.3,2.83,0.4,5.64,2.65,0.465,Settlement,2866.8,0.64,0.81,0,1,0,33_77
IND_S014563,26.70113,78.10124,Bihar,Katihar,Indo_Gangetic_Plain,66.5,8.96,145.7,-0.183,1103.8,827.5,94.9,31.1,4.39,1.8,5.31,1.38,0.212,Agricultural,501.7,0.6,0.33,0,0,0,26_78
IND_S014564,13.12392,79.68053,Tamil Nadu,Nilgiris,Deccan_Plateau,378.7,0.74,272.9,-0.09,985.0,694.4,89.3,27.9,5.75,0.77,2.37,1.33,0.432,Barren_Sandy,310.0,0.52,0.17,0,0,0,13_79
IND_S014565,26.87817,87.77941,Bihar,Supaul,Indo_Gangetic_Plain,108.2,2.89,305.3,0.204,916.5,662.1,62.4,32.3,0.42,1.88,3.91,1.21,0.533,Water_Body,834.6,0.51,0.2,0,0,0,26_87
IND_S014566,34.22754,79.35591,Uttarakhand,Rudraprayag,Western_Himalayas,2494.2,33.99,286.8,1.491,1653.4,1395.4,127.3,17.3,4.16,0.23,1.47,0.91,0.619,Open_Forest,564.8,0.18,0.16,0,1,0,34_79
IND_S014567,23.15118,70.19976,Rajasthan,Barmer,Arid_West,143.7,3.01,317.0,-0.329,225.9,176.1,35.1,27.4,14.27,0.13,1.36,1.59,0.25,Settlement,300.0,0.78,0.66,0,0,0,23_70
IND_S014568,12.98226,79.97535,Telangana,Khammam,Deccan_Plateau,464.3,5.59,295.8,-0.224,605.9,526.4,43.9,28.2,14.33,0.73,1.73,1.76,0.243,Scrubland,14.7,0.3,0.2,0,0,0,12_79
IND_S014569,20.37312,80.00482,Odisha,Koraput,Central_Plateau,423.3,0.43,133.0,-0.086,1429.5,1129.6,179.4,31.4,21.61,0.23,1.2,1.07,0.462,Plantation,140.5,0.5,0.11,0,0,0,20_80
IND_S014570,25.20629,78.36756,Bihar,Katihar,Indo_Gangetic_Plain,142.3,0.61,35.9,-0.195,1522.9,1211.1,121.2,33.9,1.93,2.73,7.5,1.01,0.681,Agricultural,981.5,0.52,0.19,0,0,0,25_78
IND_S014571,28.41311,92.25768,Sikkim,North Sikkim,Eastern_Himalayas_NE,1453.2,13.73,237.2,-1.066,3674.5,2808.9,236.2,21.7,5.18,1.91,8.91,1.09,0.339,Agricultural,78.7,0.12,0.47,0,0,0,28_92
IND_S014572,27.83357,70.49724,Rajasthan,Jaisalmer,Arid_West,263.4,0.1,69.1,-0.018,509.2,437.9,87.6,30.5,16.22,0.96,2.96,1.33,0.65,Barren_Sandy,250.6,0.2,0.26,0,0,0,27_70
IND_S014573,12.38194,76.77736,Kerala,Idukki,Western_Ghats,1038.4,17.34,334.6,-0.63,3404.1,2582.4,456.6,23.6,2.73,2.13,1.45,2.72,0.903,Dense_Forest,1198.1,0.23,0.34,0,0,0,12_76
IND_S014574,17.5871,81.21765,Telangana,Khammam,Deccan_Plateau,371.4,3.07,26.0,-0.724,1038.7,745.0,95.5,25.8,0.29,0.34,4.36,1.93,0.207,Agricultural,380.1,0.13,0.54,0,0,0,17_81
IND_S014575,25.84052,86.85637,West Bengal,Murshidabad,Indo_Gangetic_Plain,82.5,1.8,123.5,-0.148,563.0,465.6,67.1,30.3,8.99,2.25,4.57,1.72,0.482,Agricultural,150.5,0.45,0.56,0,0,0,25_86
IND_S014576,25.45716,86.18747,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,26.2,0.67,36.3,-0.248,1359.0,951.5,176.8,33.0,2.41,1.81,0.25,0.55,0.634,Settlement,300.0,0.45,0.54,1,0,0,25_86
IND_S014577,23.1332,71.02868,Rajasthan,Barmer,Arid_West,228.2,1.75,167.5,0.142,505.7,399.1,47.5,32.3,2.6,1.05,8.99,0.05,0.326,Scrubland,753.2,0.49,0.43,0,0,0,23_71
IND_S014578,13.65808,75.92067,Kerala,Idukki,Western_Ghats,424.7,12.03,73.3,1.357,2571.5,1820.4,211.2,27.0,0.22,1.83,14.29,1.98,0.819,Agricultural,1019.5,0.1,0.15,0,0,0,13_75
IND_S014579,33.41837,74.87114,Jammu & Kashmir,Doda,Western_Himalayas,1731.2,26.79,62.7,-1.753,1374.9,1130.6,203.3,19.8,1.25,0.71,1.49,0.93,0.753,Open_Forest,461.7,0.43,0.53,0,0,0,33_74
IND_S014580,27.88106,95.16744,Meghalaya,East Khasi Hills,Eastern_Himalayas_NE,963.5,9.11,354.4,1.444,2650.1,2266.1,228.5,28.1,3.27,2.06,1.46,1.17,0.385,Agricultural,220.8,0.29,0.46,0,1,0,27_95
IND_S014581,27.15755,87.47893,Bihar,Supaul,Indo_Gangetic_Plain,172.0,6.42,66.0,0.473,857.7,603.6,56.3,29.7,0.82,2.36,0.4,2.63,0.32,Wetland,1138.1,0.19,0.16,0,0,0,27_87
IND_S014582,33.9947,79.34327,Himachal Pradesh,Kullu,Western_Himalayas,2356.9,42.74,49.5,1.044,928.7,750.9,117.0,16.6,4.34,0.0,0.69,1.11,0.485,Dense_Forest,809.6,0.5,0.17,0,1,0,33_79
IND_S014583,24.68385,86.9626,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,5.0,0.15,294.2,0.357,1234.5,957.8,134.3,31.2,4.36,2.37,2.15,1.75,0.265,Agricultural,376.0,0.35,0.36,0,0,0,24_86
IND_S014584,25.14429,88.14679,West Bengal,Murshidabad,Indo_Gangetic_Plain,5.0,0.8,328.4,-0.279,982.6,718.1,100.7,27.8,4.51,2.02,0.65,1.23,0.579,Wetland,385.4,0.36,0.37,1,0,0,25_88
IND_S014585,20.92059,81.51405,Madhya Pradesh,Balaghat,Central_Plateau,532.6,0.13,352.4,-0.23,1371.2,971.0,93.6,31.5,16.66,0.59,0.71,1.19,0.786,Plantation,190.4,0.13,0.31,0,0,0,20_81
IND_S014586,26.15884,84.99939,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,192.8,2.32,268.6,-0.299,1166.2,876.0,161.4,33.4,1.81,1.17,2.4,0.44,0.54,Agricultural,24.3,0.4,0.51,0,0,0,26_84
IND_S014587,26.77322,73.53056,Rajasthan,Barmer,Arid_West,277.3,2.11,164.4,-0.295,484.5,340.0,66.4,28.9,24.91,0.25,0.25,1.94,0.174,Scrubland,1053.1,0.54,0.27,0,0,0,26_73
IND_S014588,27.81511,94.4805,Sikkim,North Sikkim,Eastern_Himalayas_NE,224.7,24.07,237.3,0.032,2567.0,2164.5,384.9,29.9,2.84,1.8,11.59,1.29,0.516,Agricultural,563.0,0.28,0.46,0,0,0,27_94
IND_S014589,13.31195,76.34455,Karnataka,Kodagu,Western_Ghats,511.5,22.87,121.1,2.143,2403.5,2004.8,211.5,25.1,0.2,2.75,3.99,1.4,0.602,Plantation,220.0,0.45,0.46,0,0,0,13_76
IND_S014590,34.12068,76.44618,Uttarakhand,Chamoli,Western_Himalayas,2828.6,18.8,289.3,-0.8,1955.5,1663.8,324.9,14.8,7.08,0.31,4.76,0.86,0.418,Dense_Forest,765.4,0.2,0.17,0,1,0,34_76
IND_S014591,22.78821,81.08775,Odisha,Mayurbhanj,Central_Plateau,456.3,0.12,252.3,-0.684,906.5,699.1,118.1,31.4,13.48,1.09,3.78,1.8,0.822,Dense_Forest,266.5,0.36,0.56,0,0,0,22_81
IND_S014592,24.43693,72.98938,Gujarat,Kutch,Arid_West,160.0,6.88,287.9,-0.1,533.3,419.7,88.1,33.6,1.47,0.32,0.07,1.18,0.492,Scrubland,265.8,0.53,0.54,0,0,1,24_72
IND_S014593,11.00118,77.23166,Andhra Pradesh,East Godavari,Deccan_Plateau,416.4,4.07,287.4,0.555,497.2,371.0,57.5,24.4,1.05,0.77,1.82,0.99,0.144,Scrubland,221.4,0.28,0.42,0,0,0,11_77
IND_S014594,16.96842,75.49222,Kerala,Wayanad,Western_Ghats,233.7,17.81,316.9,2.302,2476.4,2127.3,418.8,32.1,0.93,2.1,1.2,1.91,0.546,Plantation,150.8,0.26,0.24,1,1,0,16_75
IND_S014595,25.74666,80.47664,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,164.9,2.48,86.1,0.094,889.6,663.9,85.8,33.5,0.68,1.61,2.83,2.08,0.458,Agricultural,248.3,0.38,0.13,0,0,0,25_80
IND_S014596,16.14638,77.71871,Andhra Pradesh,East Godavari,Deccan_Plateau,530.3,2.43,218.3,0.085,883.5,711.2,148.2,28.7,4.73,1.19,12.07,1.51,0.42,Settlement,2513.9,0.56,0.82,0,0,0,16_77
IND_S014597,23.91923,69.03257,Rajasthan,Jaisalmer,Arid_West,178.2,0.12,295.7,-0.456,471.0,407.0,82.3,31.2,5.06,1.53,5.41,1.07,0.291,Agricultural,34.0,0.59,0.19,0,0,0,23_69
