elevation_m,slope_deg,aspect_deg,curvature,slope_instability_index,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,dist_to_road_km,dist_to_river_km,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,landslide_label,state,district
257.8,0.33,214.1,0.594,0.19602,267.9,221.5,28.1,7.54,11.79,0.249,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
1503.6,31.96,42.8,-0.675,21.573,1017.5,793.9,139.6,2.25,1.19,0.256,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
978.1,14.55,359.9,-2.593,37.72815,2676.1,2088.9,268.8,2.31,2.13,0.301,True,False,False,False,False,False,False,False,False,False,False,False,1,Assam,Morigaon
258.6,0.35,130.3,-0.032,0.0112,293.2,219.6,25.5,8.81,5.91,0.187,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
1827.4,41.78,63.0,2.444,102.11032,1654.7,1255.9,138.3,0.13,6.05,0.434,False,False,False,False,False,True,False,False,False,False,False,False,1,Himachal Pradesh,Mandi
266.6,5.76,220.8,-0.541,3.1161600000000003,467.9,380.4,60.7,2.95,3.73,0.632,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
3013.9,34.69,178.9,-0.047,1.6304299999999998,929.1,813.6,113.8,1.29,1.54,0.658,False,False,True,False,False,False,False,False,False,False,False,False,1,Jammu & Kashmir,Doda
431.7,4.65,92.7,0.438,2.0367,1134.8,903.5,102.7,1.5,6.43,0.37,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
185.4,1.42,99.9,-0.345,0.48989999999999995,1358.9,1028.1,84.8,0.15,0.31,0.281,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Supaul
192.9,4.11,184.8,0.072,0.29592,464.9,382.8,73.4,5.65,2.39,0.207,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
143.8,4.25,54.1,-0.155,0.65875,1178.1,937.9,109.7,3.02,2.41,0.68,False,False,False,False,False,False,False,False,False,False,True,False,0,West Bengal,Murshidabad
665.0,0.41,65.0,-0.414,0.16973999999999997,808.9,678.9,76.2,0.93,8.25,0.849,False,False,False,False,False,False,False,False,False,True,False,False,0,Chhattisgarh,Bastar
2104.1,54.33,207.0,0.396,21.514680000000002,1218.3,971.7,87.3,5.36,3.56,0.614,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
249.2,7.31,60.5,-1.086,7.9386600000000005,1877.6,1380.2,278.0,1.79,0.82,0.542,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
342.4,3.61,197.5,0.38,1.3718,1374.5,1102.7,177.8,0.69,12.44,0.622,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
610.8,6.0,35.8,0.677,4.062,4226.3,2987.6,331.0,4.09,2.98,0.719,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
223.6,11.06,97.8,0.672,7.432320000000001,435.0,309.1,36.5,1.66,12.74,0.121,False,False,False,False,False,False,False,False,False,True,False,False,0,Gujarat,Kutch
140.7,0.44,134.5,0.147,0.06468,1319.1,1033.1,148.8,5.27,1.39,0.584,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Ballia
436.4,0.59,165.4,-0.172,0.10147999999999999,882.2,646.2,121.8,4.0,0.2,0.512,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
25.6,0.36,215.9,0.533,0.19188,1202.9,879.4,129.0,5.86,3.24,0.593,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
138.1,0.77,75.3,0.48,0.3696,415.0,325.5,28.1,6.68,0.57,0.427,False,False,False,False,False,False,False,False,False,True,False,False,0,Rajasthan,Jaisalmer
116.5,2.27,327.0,-0.024,0.05448,528.8,444.8,75.4,2.57,13.75,0.13,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
126.0,1.32,353.3,-0.132,0.17424,1372.4,1075.9,97.4,1.71,3.01,0.571,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
379.1,7.29,299.1,0.226,1.64754,559.2,481.5,84.7,2.93,31.25,0.327,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
353.6,0.35,269.6,0.071,0.024849999999999997,565.2,446.3,68.3,1.69,27.74,0.483,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
609.2,8.59,194.1,1.933,16.60447,2733.7,2106.7,175.2,1.73,2.63,0.187,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
1056.3,15.52,215.4,2.832,43.952639999999995,2129.7,1720.2,299.4,0.51,4.65,0.652,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Kodagu
2340.7,21.41,253.6,-4.694,100.49854,1733.4,1377.0,294.3,4.18,20.14,0.411,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
295.5,1.32,313.9,-0.151,0.19932,675.0,503.7,58.5,2.4,2.77,0.549,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
1063.7,19.01,165.4,1.528,29.047280000000004,2694.3,2185.3,240.9,3.99,0.06,0.34,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
940.3,59.79,295.7,3.046,182.12034,976.4,715.1,78.1,1.62,16.37,0.777,False,False,True,False,False,False,False,False,False,False,False,False,1,Himachal Pradesh,Mandi
9.5,4.68,274.9,0.409,1.9141199999999998,1124.3,795.3,107.0,3.01,0.93,0.8,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
1235.4,40.49,123.7,0.476,19.27324,1663.8,1361.2,217.3,5.93,0.78,0.839,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
375.6,0.1,102.2,-0.177,0.0177,523.6,439.2,74.1,4.77,6.02,0.226,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
96.0,5.09,104.1,0.084,0.42756,327.8,252.5,33.8,4.24,4.92,0.218,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
82.3,1.97,337.5,-0.333,0.65601,1265.6,978.5,149.1,0.53,6.28,0.35,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
2012.0,12.98,321.1,1.445,18.7561,779.5,662.2,137.6,3.12,20.35,0.592,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
385.8,3.65,173.6,-0.144,0.5256,1105.9,831.9,116.1,3.33,5.15,0.92,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
530.6,21.58,291.1,-3.019,65.15002,4026.3,3368.1,446.5,1.68,0.3,0.915,False,False,False,False,False,False,False,True,False,False,False,False,1,Karnataka,Kodagu
180.9,1.98,295.3,0.709,1.4038199999999998,932.3,687.8,135.4,4.44,9.37,0.283,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
56.6,4.23,189.6,-0.347,1.46781,884.7,738.0,83.6,1.49,5.23,0.464,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
812.8,18.16,29.1,-0.344,6.247039999999999,2455.6,2044.4,309.9,0.46,0.18,0.666,False,False,False,False,False,False,False,False,False,True,False,False,1,Maharashtra,Raigad
196.0,3.16,139.1,0.917,2.89772,1010.1,802.7,161.3,4.52,2.31,0.57,False,False,False,False,False,False,False,False,False,False,False,True,0,West Bengal,Murshidabad
479.8,2.45,137.7,-0.078,0.19110000000000002,1024.5,868.8,169.8,7.15,1.39,0.668,False,False,False,False,False,False,False,False,False,True,False,False,0,Chhattisgarh,Bastar
80.0,16.71,342.1,-0.366,6.1158600000000005,3369.2,2632.8,549.6,3.37,7.84,0.568,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
278.2,15.0,262.0,0.523,7.845000000000001,1106.9,915.8,196.1,6.07,0.2,0.277,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
1145.6,11.62,154.4,-1.47,17.0814,2749.0,2042.8,187.4,5.26,1.79,0.737,False,False,False,False,False,False,False,True,False,False,False,False,0,Maharashtra,Raigad
955.7,14.86,6.5,4.202,62.44172,2673.1,1974.0,281.0,1.8,2.5,0.358,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
354.4,4.88,202.6,0.152,0.74176,782.2,606.3,115.6,8.55,1.76,0.168,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
1432.1,34.61,13.1,-1.38,47.761799999999994,3889.6,3318.1,268.1,0.37,2.62,0.721,False,False,False,False,True,False,False,False,False,False,False,False,1,Maharashtra,Raigad
215.3,31.72,231.7,-1.774,56.27128,1784.9,1360.2,222.6,1.2,10.13,0.188,False,False,False,True,False,False,False,False,False,False,False,False,1,Assam,Morigaon
633.9,25.44,90.1,-1.6,40.70400000000001,2426.2,1858.9,264.9,8.86,0.17,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
41.3,6.62,353.5,-0.436,2.88632,1081.4,946.0,160.7,6.19,9.72,0.51,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
330.2,8.01,52.3,0.702,5.6230199999999995,703.3,581.9,116.2,1.93,6.22,0.092,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
270.6,7.02,172.3,-0.841,5.90382,1241.9,1032.9,210.9,4.03,1.79,0.533,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
465.8,1.24,333.2,0.351,0.43523999999999996,1401.1,1133.6,166.8,4.73,6.44,0.678,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
2190.4,13.28,8.2,2.197,29.17616,775.1,662.3,79.2,7.02,8.67,0.472,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
32.8,0.73,309.7,0.652,0.47596,944.6,715.8,132.7,0.46,6.51,0.595,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
202.3,3.88,182.6,-0.049,0.19012,470.4,337.8,65.6,3.85,17.47,0.464,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
314.6,0.94,43.0,0.591,0.5555399999999999,853.6,690.7,86.1,3.47,3.88,0.517,False,False,False,False,False,False,False,False,False,True,False,False,0,Tamil Nadu,Nilgiris
546.5,28.01,48.5,-0.932,26.105320000000003,2936.9,2458.6,458.4,1.69,1.2,0.311,False,False,False,True,False,False,False,False,False,False,False,False,1,Arunachal Pradesh,Lower Subansiri
720.4,19.27,165.3,0.01,0.1927,2120.4,1496.5,229.0,3.77,5.45,0.326,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
169.6,10.33,239.6,-0.346,3.5741799999999997,1132.9,959.5,210.9,2.94,2.75,0.5,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Ballia
423.6,1.63,264.0,-0.523,0.85249,1688.1,1372.8,267.9,1.16,3.67,0.822,False,False,False,False,False,False,False,False,False,True,False,False,0,Chhattisgarh,Bastar
405.0,2.05,59.1,-0.049,0.10045,1375.7,1163.1,166.4,1.96,0.73,0.807,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
431.8,3.76,221.7,-0.007,0.02632,1475.1,1047.1,195.4,2.57,19.39,0.621,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
1110.3,20.69,182.9,-2.082,43.07658,3027.6,2342.7,258.1,5.76,0.87,0.765,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Kodagu
396.9,13.0,326.5,0.815,10.594999999999999,610.1,515.5,84.8,4.92,1.77,0.348,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
182.0,2.86,134.3,0.051,0.14586,1368.4,988.4,157.6,5.46,1.88,0.592,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
2381.8,36.84,131.6,-0.897,33.045480000000005,1688.4,1470.4,246.7,1.78,6.99,0.795,False,False,False,False,True,False,False,False,False,False,False,False,1,Uttarakhand,Chamoli
682.4,21.83,31.7,3.755,81.97165,2771.2,2385.5,524.2,3.97,13.44,0.795,False,False,False,False,True,False,False,False,False,False,False,False,1,Kerala,Idukki
354.7,0.71,178.4,-0.586,0.41605999999999993,201.6,170.9,36.6,2.63,1.08,0.461,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
405.4,1.91,215.4,0.044,0.08403999999999999,1468.6,1242.8,236.6,14.13,1.54,0.662,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
728.7,19.44,316.6,-1.952,37.94688,1531.0,1230.9,235.4,1.94,0.05,0.76,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
778.6,12.9,182.8,-2.075,26.767500000000002,1938.8,1571.3,310.2,6.8,0.13,0.69,False,False,False,False,False,False,False,False,False,False,True,False,0,Kerala,Wayanad
90.0,1.02,77.6,-0.967,0.98634,245.7,182.3,27.5,6.11,0.26,0.02,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
149.2,6.6,275.1,-0.44,2.904,866.0,649.9,119.2,2.52,3.24,0.354,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
47.8,2.67,203.0,0.074,0.19757999999999998,1589.3,1312.4,267.2,0.41,0.6,0.469,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
130.3,1.85,237.5,-0.312,0.5772,493.0,422.7,38.3,10.57,0.46,0.256,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
425.7,1.83,56.4,0.151,0.27633,952.3,817.7,155.9,1.65,25.92,0.32,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
32.7,0.49,168.5,0.133,0.06517,1149.6,919.6,183.7,0.34,1.79,0.5,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
64.0,3.15,156.7,0.2,0.63,1409.1,1097.5,230.0,1.61,0.33,0.646,False,True,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
77.6,0.1,69.2,0.109,0.0109,1238.4,967.9,205.6,0.9,1.15,0.45,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
2791.5,11.19,191.4,3.339,37.363409999999995,1013.8,801.6,163.6,19.27,21.9,0.249,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
128.0,2.63,155.6,0.159,0.41817,261.9,202.3,27.4,3.72,12.18,0.079,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
17.0,3.16,184.6,-0.637,2.0129200000000003,1046.3,753.2,160.8,5.68,7.89,0.397,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
349.1,1.27,324.0,-0.239,0.30352999999999997,968.4,685.9,114.2,1.58,9.64,0.152,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
1058.6,16.96,105.8,0.401,6.800960000000001,2949.3,2476.0,433.7,0.58,3.42,0.03,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
705.1,29.7,80.0,-0.517,15.3549,2434.0,1947.6,373.9,10.96,1.63,0.801,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
2480.2,43.3,188.2,2.656,115.0048,1721.9,1399.4,262.1,0.02,2.36,0.771,False,False,False,False,True,False,False,False,False,False,False,False,1,Uttarakhand,Chamoli
548.6,1.43,103.6,0.357,0.5105099999999999,1759.0,1510.7,263.0,1.14,10.7,0.686,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
462.4,7.85,44.7,0.77,6.0445,4168.4,3358.9,289.3,15.98,3.7,0.77,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
846.8,37.1,110.1,0.426,15.8046,3712.5,2712.5,293.9,0.04,0.12,0.408,True,False,False,False,False,False,False,False,False,False,False,False,1,Kerala,Idukki
2000.3,13.8,134.2,-0.447,6.1686000000000005,1701.0,1253.5,185.4,2.35,20.87,0.633,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
423.5,6.6,233.4,-0.636,4.1975999999999996,3689.0,3186.2,550.0,0.5,4.16,0.176,False,False,False,False,False,False,False,False,False,True,False,False,1,Sikkim,North Sikkim
2415.1,22.77,216.1,-1.995,45.42615,1297.7,1033.1,180.8,5.28,4.43,0.716,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
839.4,19.94,256.8,-2.997,59.76018,2711.5,2197.6,322.4,0.96,3.91,0.02,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
80.0,11.52,309.3,-0.561,6.46272,3597.6,2674.9,526.2,7.63,0.8,0.708,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
315.0,21.74,169.0,-0.292,6.3480799999999995,2952.3,2229.9,387.8,3.14,0.52,0.916,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
955.8,20.88,291.9,-0.57,11.901599999999998,2986.4,2189.0,251.6,1.65,0.05,0.683,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Kodagu
625.3,21.14,246.6,-0.044,0.93016,2081.1,1679.4,204.1,0.23,0.46,0.81,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
671.5,19.49,262.3,0.128,2.49472,4178.8,3304.0,550.0,3.83,9.32,0.04,True,False,False,False,False,False,False,False,False,False,False,False,1,Arunachal Pradesh,Lower Subansiri
974.4,41.6,41.9,0.886,36.857600000000005,3106.6,2438.6,348.6,1.42,0.97,0.134,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
1918.3,44.05,157.3,-0.085,3.74425,542.8,422.4,68.1,0.14,14.53,0.59,False,False,True,False,False,False,False,False,False,False,False,False,1,Jammu & Kashmir,Doda
378.1,3.07,96.3,0.763,2.34241,758.4,664.2,68.6,0.66,4.68,0.097,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
396.5,14.02,58.1,0.498,6.98196,1289.1,980.2,98.8,0.54,1.26,0.757,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
281.3,20.38,211.5,2.315,47.1797,2374.7,1887.7,235.2,2.43,6.93,0.099,True,False,False,False,False,False,False,False,False,False,False,False,1,Meghalaya,East Khasi Hills
419.3,10.19,352.1,-0.008,0.08152,1621.2,1421.9,272.6,0.98,3.03,0.466,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
417.8,3.01,65.5,0.499,1.50199,1090.3,831.1,146.5,14.64,3.61,0.286,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
486.5,3.19,306.6,0.594,1.89486,1927.0,1650.7,179.5,4.46,2.33,0.594,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
343.4,5.77,262.3,0.129,0.7443299999999999,1321.4,1109.7,110.2,2.42,1.57,0.539,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
128.0,7.49,80.9,0.625,4.68125,1440.1,1164.4,251.3,0.1,2.01,0.435,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
1144.9,7.8,93.5,1.555,12.129,1552.5,1307.9,183.6,5.87,0.9,0.281,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
287.8,2.74,149.5,-0.4,1.096,287.5,250.2,53.1,1.55,7.11,0.319,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
436.4,1.26,284.7,-0.139,0.17514000000000002,1144.4,927.4,138.9,1.45,27.7,0.579,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
10.6,1.36,223.2,0.313,0.42568000000000006,947.7,812.9,81.1,0.44,0.91,0.412,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
380.7,4.21,74.3,0.248,1.04408,727.9,569.0,93.9,0.19,0.35,0.02,True,False,False,False,False,False,False,False,False,False,False,False,0,Telangana,Khammam
493.3,0.45,262.0,-0.256,0.11520000000000001,1418.4,1186.8,190.8,8.17,6.13,0.92,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
502.5,19.14,81.6,-0.033,0.6316200000000001,2871.4,2252.8,389.1,4.03,0.05,0.251,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
61.2,6.47,22.7,0.174,1.1257799999999998,955.2,733.8,86.8,0.67,0.92,0.562,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
